0,1,2,3,4,5,6,7,8,9,10
2813.0,2012,8,3,0,1,1,22.14,25.76,68,6.0032
2824.0,2012,2,4,0,1,2,23.78,27.275,64,23.9994
2825.0,2012,10,1,0,1,1,16.4,20.455,62,8.9981
2836.0,2011,2,4,0,1,2,22.96,26.515,83,19.0012
2842.0,2012,15,2,0,0,1,34.44,36.365,30,15.0013
2843.0,2012,5,2,0,0,1,17.22,21.21,67,8.9981
2845.0,2011,15,2,0,1,1,21.32,25,32,22.0028
2846.0,2011,10,2,0,1,3,22.14,25.76,88,19.0012
2850.0,2011,4,2,0,1,1,17.22,21.21,94,0
2858.0,2012,11,2,0,1,1,26.24,29.545,78,12.998
2860.0,2012,16,4,1,0,1,22.96,26.515,64,11.0014
2861.0,2011,4,1,0,1,1,13.12,15.91,57,12.998
2863.0,2011,4,4,0,1,3,18.86,22.725,100,11.0014
2867.0,2011,16,4,0,0,1,21.32,25,32,16.9979
2868.0,2011,4,3,0,1,1,27.06,31.06,69,11.0014
2870.0,2012,9,1,0,1,2,8.2,10.605,86,8.9981
2874.0,2011,17,4,0,0,1,15.58,19.695,40,11.0014
2878.0,2011,23,2,0,0,3,21.32,25,100,12.998
2879.0,2012,6,3,0,1,1,29.52,34.09,70,11.0014
2880.0,2012,7,1,0,1,1,8.2,9.85,69,16.9979
2881.0,2011,15,1,0,1,1,27.06,31.06,36,22.0028
2882.0,2012,12,4,0,1,2,24.6,31.06,53,16.9979
2885.0,2011,6,3,0,1,1,25.42,30.305,61,8.9981
2886.0,2012,21,3,0,1,3,26.24,28.79,89,7.0015
2893.0,2012,2,1,0,1,1,12.3,14.395,56,19.0012
2895.0,2011,12,4,0,0,2,16.4,20.455,82,16.9979
2900.0,2012,6,3,0,1,1,27.06,30.305,83,11.0014
2904.0,2011,21,1,0,0,1,12.3,14.395,56,16.9979
2906.0,2012,2,3,0,0,3,26.24,29.545,78,12.998
2908.0,2012,9,4,0,1,1,10.66,12.88,60,11.0014
2909.0,2012,2,4,0,1,2,15.58,19.695,94,7.0015
2912.0,2012,5,4,0,1,2,9.02,11.365,64,12.998
2917.0,2012,3,3,0,0,1,29.52,35.605,84,8.9981
2919.0,2012,7,1,0,1,1,10.66,12.88,60,15.0013
2921.0,2012,3,1,0,0,2,12.3,14.395,36,15.0013
2922.0,2012,8,3,0,0,1,33.62,41.665,63,12.998
2926.0,2012,8,2,1,0,2,22.96,26.515,83,11.0014
2929.0,2012,15,4,0,0,2,15.58,19.695,82,7.0015
2930.0,2012,14,3,0,1,1,35.26,39.395,44,6.0032
2934.0,2011,13,2,0,1,1,22.14,25.76,30,39.0007
2944.0,2012,18,3,0,1,2,35.26,37.12,30,0
2953.0,2011,0,3,1,0,1,26.24,28.79,83,8.9981
2958.0,2012,12,1,0,1,2,25.42,31.06,50,8.9981
2960.0,2011,4,3,0,1,1,27.06,29.545,89,7.0015
2961.0,2012,11,1,0,1,2,18.04,21.97,77,0
2967.0,2012,22,4,0,1,2,13.12,15.91,66,11.0014
2968.0,2011,5,1,0,1,1,6.56,6.82,50,19.9995
2970.0,2011,20,2,0,1,1,21.32,25,48,7.0015
2972.0,2012,20,2,0,1,1,21.32,25,77,16.9979
2973.0,2012,3,4,0,1,1,9.02,11.365,55,12.998
2974.0,2011,2,3,0,1,1,24.6,28.79,78,11.0014
2981.0,2011,0,4,0,1,1,10.66,15.15,75,0
2986.0,2011,7,4,1,0,1,11.48,13.635,45,16.9979
2987.0,2011,1,4,0,0,1,18.86,22.725,82,0
2989.0,2012,4,1,0,1,2,8.2,11.365,59,6.0032
2991.0,2011,4,2,0,1,2,27.88,31.82,89,15.0013
2998.0,2011,14,1,0,1,1,11.48,13.635,36,11.0014
3000.0,2011,9,2,0,1,2,16.4,20.455,66,8.9981
3001.0,2012,16,2,0,1,1,29.52,32.575,30,32.9975
3005.0,2011,4,4,0,1,2,20.5,24.24,59,12.998
3008.0,2011,19,3,0,0,1,29.52,34.85,74,15.0013
3009.0,2012,8,1,0,1,1,11.48,12.88,61,19.9995
3011.0,2011,22,4,0,1,1,14.76,18.94,87,0
3012.0,2011,16,4,0,0,3,14.76,17.425,87,12.998
3014.0,2011,4,3,0,1,1,25.42,31.06,53,8.9981
3015.0,2011,13,2,0,1,2,25.42,30.305,69,12.998
3016.0,2012,13,4,0,1,1,25.42,31.06,53,23.9994
3017.0,2011,20,3,0,0,2,22.14,25.76,68,6.0032
3018.0,2012,2,3,0,1,2,22.14,25.76,64,22.0028
3021.0,2011,3,3,0,1,1,23.78,27.275,78,6.0032
3024.0,2011,21,3,0,1,1,30.34,34.09,62,11.0014
3026.0,2012,3,2,0,1,1,22.96,26.515,88,15.0013
3030.0,2012,13,1,0,0,1,17.22,21.21,41,19.9995
3034.0,2012,7,1,0,0,1,9.02,11.365,69,8.9981
3037.0,2012,14,1,0,1,3,9.02,11.365,75,11.0014
3038.0,2011,14,3,0,1,1,37.72,40.91,29,12.998
3041.0,2012,2,2,0,1,1,13.12,15.15,61,19.0012
3047.0,2012,0,4,0,0,1,13.94,16.665,53,11.0014
3050.0,2012,8,4,0,1,2,17.22,21.21,80,12.998
3052.0,2012,0,2,0,1,1,16.4,20.455,37,16.9979
3060.0,2012,10,3,0,1,1,22.96,26.515,52,12.998
3072.0,2012,19,4,0,1,2,16.4,20.455,50,11.0014
3076.0,2011,20,3,0,1,1,18.86,22.725,63,22.0028
3077.0,2011,0,4,0,1,1,10.66,14.395,70,6.0032
3086.0,2011,14,2,0,0,2,32.8,36.365,46,19.0012
3089.0,2011,11,2,0,1,1,24.6,31.06,46,15.0013
3093.0,2011,4,1,0,1,1,9.02,13.635,64,0
3095.0,2012,4,2,0,1,1,16.4,20.455,76,32.9975
3097.0,2012,20,3,0,0,1,28.7,33.335,84,7.0015
3098.0,2011,1,1,0,0,2,9.84,12.12,65,11.0014
3107.0,2012,21,4,0,1,1,20.5,24.24,77,0
3113.0,2012,16,3,0,1,1,32.8,35.605,36,6.0032
3116.0,2012,7,3,0,0,1,30.34,35.605,74,19.9995
3119.0,2011,16,2,0,1,1,23.78,27.275,64,12.998
3128.0,2011,19,4,0,1,2,23.78,27.275,83,15.0013
3131.0,2012,12,4,0,1,1,14.76,16.665,43,22.0028
3132.0,2012,18,2,0,0,2,29.52,32.575,37,15.0013
3133.0,2012,19,4,1,0,2,16.4,20.455,71,16.9979
3147.0,2011,14,2,0,0,1,18.86,22.725,31,8.9981
3148.0,2012,23,3,0,0,3,27.06,29.545,89,6.0032
3149.0,2012,15,4,0,1,1,16.4,20.455,40,19.9995
3150.0,2011,2,2,0,1,1,17.22,21.21,67,7.0015
3151.0,2011,22,1,0,1,1,25.42,31.06,50,11.0014
3157.0,2012,13,2,0,1,1,22.14,25.76,28,39.0007
3158.0,2012,5,1,0,1,1,0.82,2.275,41,12.998
3159.0,2011,21,3,0,1,1,29.52,33.335,54,0
3164.0,2012,1,1,0,1,2,21.32,25,59,15.0013
3166.0,2011,0,4,0,1,1,14.76,18.18,76,6.0032
3168.0,2012,2,4,0,1,2,12.3,15.15,56,11.0014
3170.0,2012,11,3,0,1,1,30.34,34.09,62,0
3174.0,2012,9,1,0,1,2,9.02,13.635,64,0
3176.0,2011,19,2,0,1,1,18.86,22.725,59,19.9995
3180.0,2012,13,4,0,1,1,20.5,24.24,42,19.0012
3193.0,2012,9,2,0,1,1,19.68,23.485,41,19.9995
3197.0,2011,8,4,1,0,1,21.32,25,83,0
3198.0,2012,3,4,0,0,2,16.4,20.455,87,7.0015
3201.0,2011,15,3,0,0,1,34.44,40.15,53,19.9995
3206.0,2011,1,1,0,1,1,12.3,12.12,42,51.9987
3207.0,2012,22,3,0,1,1,29.52,34.09,66,6.0032
3219.0,2011,5,1,0,1,1,9.84,12.12,70,8.9981
3222.0,2011,10,1,1,0,2,6.56,7.575,50,16.9979
3223.0,2011,4,3,0,1,1,24.6,28.79,78,7.0015
3232.0,2011,4,4,1,0,1,18.86,22.725,94,0
3234.0,2011,6,1,1,0,2,7.38,9.09,43,12.998
3238.0,2012,23,4,0,0,1,17.22,21.21,58,19.9995
3240.0,2012,1,3,0,1,1,30.34,34.85,70,0
3244.0,2011,4,3,0,0,1,25.42,29.545,73,11.0014
3249.0,2012,16,4,0,0,1,22.14,25.76,37,0
3258.0,2011,7,3,0,1,1,27.06,31.06,54,8.9981
3262.0,2012,12,1,0,1,1,7.38,6.82,37,35.0008
3268.0,2012,14,4,0,1,1,15.58,19.695,40,11.0014
3270.0,2012,9,3,0,1,1,24.6,31.06,53,19.9995
3272.0,2012,14,4,0,0,2,14.76,16.665,50,22.0028
3280.0,2012,22,3,0,1,1,29.52,34.09,62,22.0028
3287.0,2011,19,4,0,0,1,15.58,19.695,76,12.998
3288.0,2012,4,4,0,1,2,26.24,28.79,89,0
3293.0,2012,10,4,0,1,2,13.12,15.91,76,11.0014
3294.0,2012,23,2,0,0,1,27.88,31.82,61,11.0014
3295.0,2011,17,1,0,1,1,11.48,13.635,48,15.0013
3299.0,2012,5,3,0,1,1,30.34,34.85,66,12.998
3302.0,2011,10,3,1,0,2,31.16,34.85,55,6.0032
3304.0,2011,11,1,0,1,2,14.76,17.425,25,11.0014
3306.0,2011,1,4,0,1,1,22.96,26.515,54,26.0027
3307.0,2011,20,1,0,1,1,7.38,12.12,59,0
3314.0,2011,8,3,0,1,1,32.8,37.12,49,16.9979
3315.0,2011,5,1,0,1,1,9.02,10.605,69,15.0013
3319.0,2011,1,4,0,1,2,16.4,20.455,87,0
3320.0,2012,11,1,0,1,1,17.22,21.21,38,19.9995
3324.0,2011,1,3,0,1,1,28.7,33.335,74,15.0013
3326.0,2011,12,1,0,1,1,22.96,26.515,22,30.0026
3331.0,2012,13,4,0,1,1,14.76,17.425,50,15.0013
3335.0,2011,3,3,0,0,2,26.24,28.03,94,16.9979
3341.0,2012,13,1,0,1,1,20.5,24.24,34,27.9993
3344.0,2011,6,2,0,1,1,14.76,18.18,81,6.0032
3349.0,2012,19,1,0,0,1,12.3,12.88,36,32.9975
3356.0,2012,1,2,0,0,1,20.5,24.24,48,0
3361.0,2012,12,3,0,1,1,31.98,34.85,40,12.998
3362.0,2011,22,2,0,0,1,26.24,31.06,57,15.0013
3363.0,2011,23,2,0,0,1,27.06,30.305,78,12.998
3366.0,2011,2,1,0,1,2,7.38,9.09,64,12.998
3369.0,2012,21,1,1,0,1,11.48,12.88,52,22.0028
3370.0,2012,7,4,0,1,1,8.2,10.605,69,11.0014
3374.0,2011,18,1,0,1,1,8.2,7.575,47,35.0008
3376.0,2012,20,3,0,1,1,29.52,34.09,66,15.0013
3377.0,2012,17,1,0,1,3,12.3,13.635,45,19.9995
3379.0,2011,18,1,0,1,1,18.86,22.725,23,32.9975
3381.0,2012,1,3,0,0,3,25.42,27.275,94,11.0014
3383.0,2012,18,1,0,1,1,16.4,20.455,40,7.0015
3385.0,2011,20,4,0,1,1,10.66,13.635,60,7.0015
3386.0,2011,5,2,0,1,2,20.5,24.24,88,12.998
3387.0,2011,9,1,0,1,2,12.3,16.665,70,0
3391.0,2011,8,1,0,1,1,9.84,9.85,56,32.9975
3393.0,2012,18,3,0,1,1,34.44,40.15,53,0
3396.0,2012,6,1,0,1,1,6.56,9.09,86,7.0015
3403.0,2012,12,4,0,0,1,20.5,24.24,48,6.0032
3406.0,2011,16,4,0,0,2,22.14,25.76,28,26.0027
3407.0,2012,1,2,0,1,2,24.6,28.79,78,11.0014
3412.0,2012,15,2,0,1,2,30.34,33.335,45,15.0013
3418.0,2012,9,1,0,1,1,4.92,9.85,54,0
3426.0,2012,10,1,0,1,1,10.66,12.88,65,12.998
3430.0,2011,20,2,0,0,1,27.88,31.82,74,16.9979
3432.0,2012,3,2,0,0,1,14.76,16.665,32,16.9979
3434.0,2012,9,1,0,0,1,9.02,11.365,80,8.9981
3439.0,2011,17,4,0,1,1,14.76,17.425,40,12.998
3441.0,2011,16,1,0,1,1,20.5,24.24,48,19.0012
3450.0,2012,8,2,0,1,1,21.32,25,77,0
3451.0,2011,10,3,0,0,1,32.8,40.15,66,8.9981
3456.0,2011,0,4,0,1,2,22.96,26.515,83,8.9981
3460.0,2012,22,2,0,0,1,25.42,31.06,50,26.0027
3461.0,2011,19,4,0,0,1,20.5,24.24,51,8.9981
3464.0,2012,15,2,0,0,1,28.7,31.82,39,26.0027
3473.0,2012,20,4,0,1,1,13.12,15.15,49,16.9979
3474.0,2012,21,3,0,0,3,25.42,29.545,78,6.0032
3476.0,2011,1,3,1,0,2,27.88,31.82,79,7.0015
3485.0,2012,12,4,0,1,1,21.32,25,68,11.0014
3487.0,2011,8,3,0,1,1,24.6,28.03,81,7.0015
3490.0,2011,7,1,0,1,1,4.92,6.06,50,15.0013
3508.0,2012,13,3,0,1,1,24.6,31.06,40,16.9979
3512.0,2011,20,3,0,0,2,27.88,31.82,83,15.0013
3513.0,2011,14,4,0,1,1,16.4,20.455,40,15.0013
3514.0,2012,17,1,0,1,1,17.22,21.21,38,12.998
3519.0,2012,15,1,0,1,1,29.52,32.575,32,15.0013
3521.0,2011,15,4,0,0,1,13.12,15.15,45,19.0012
3533.0,2012,15,2,0,1,2,26.24,31.06,44,19.0012
3537.0,2012,8,1,0,1,1,4.1,6.06,54,8.9981
3545.0,2012,21,1,0,1,1,23.78,27.275,56,7.0015
3548.0,2012,5,3,0,1,1,26.24,30.305,69,7.0015
3550.0,2012,18,1,0,1,3,14.76,17.425,87,12.998
3553.0,2012,6,4,0,0,2,9.84,14.395,75,0
3567.0,2011,15,2,0,0,2,20.5,24.24,72,0
3571.0,2012,19,4,0,1,1,13.12,15.91,49,11.0014
3587.0,2012,8,2,0,0,1,23.78,27.275,83,6.0032
3595.0,2012,7,2,0,1,1,24.6,28.03,83,19.9995
3601.0,2012,17,3,0,1,3,24.6,27.275,88,12.998
3603.0,2011,19,2,0,1,1,18.04,21.97,62,16.9979
3606.0,2012,9,3,0,1,2,28.7,33.335,74,8.9981
3614.0,2012,16,3,1,0,1,30.34,34.85,70,15.0013
3616.0,2012,9,4,0,1,1,13.94,17.425,53,7.0015
3617.0,2011,5,4,0,1,2,22.14,25.76,100,7.0015
3618.0,2011,8,3,0,1,3,22.14,25.76,83,26.0027
3622.0,2011,5,3,0,1,3,25.42,27.275,94,6.0032
3626.0,2011,2,4,0,0,1,10.66,15.15,81,0
3627.0,2011,13,1,0,0,1,12.3,13.635,39,27.9993
3635.0,2011,4,3,0,1,2,25.42,27.275,94,6.0032
3636.0,2012,2,3,0,1,1,19.68,23.485,77,11.0014
3637.0,2012,21,4,0,1,1,20.5,24.24,51,23.9994
3640.0,2011,21,2,0,1,1,13.94,14.395,46,35.0008
3641.0,2012,6,2,0,1,1,21.32,25,68,0
3645.0,2012,23,4,0,1,2,22.14,25.76,83,0
3652.0,2011,16,2,0,0,2,29.52,32.575,30,8.9981
3656.0,2011,14,2,0,0,3,30.34,34.09,58,7.0015
3658.0,2012,20,3,0,1,1,21.32,25,48,11.0014
3659.0,2012,23,4,0,1,1,24.6,31.06,56,6.0032
3666.0,2011,14,4,0,1,2,13.94,15.91,42,15.0013
3668.0,2012,15,2,0,1,1,32.8,35.605,41,23.9994
3671.0,2012,1,4,0,1,1,18.86,22.725,82,15.0013
3675.0,2011,8,3,0,1,2,29.52,34.85,74,16.9979
3680.0,2011,14,4,0,1,1,27.06,30.305,78,12.998
3689.0,2012,4,3,0,0,1,28.7,32.575,70,0
3692.0,2011,15,3,0,1,1,34.44,40.15,53,22.0028
3696.0,2011,12,3,0,1,1,26.24,28.03,94,0
3701.0,2011,14,4,0,1,1,23.78,27.275,43,6.0032
3705.0,2011,11,1,0,0,1,13.12,15.15,49,16.9979
3706.0,2012,10,3,0,1,1,26.24,31.06,61,6.0032
3709.0,2011,17,3,0,0,1,29.52,33.335,51,8.9981
3710.0,2012,6,2,0,1,2,22.96,26.515,88,7.0015
3716.0,2011,3,2,0,0,1,24.6,27.275,88,6.0032
3721.0,2011,22,3,0,1,1,29.52,34.85,74,8.9981
3724.0,2011,1,2,0,1,2,22.14,25.76,88,16.9979
3726.0,2011,11,1,0,1,2,14.76,17.425,81,8.9981
3732.0,2012,6,1,0,0,2,12.3,13.635,52,19.9995
3735.0,2011,1,1,0,0,2,17.22,21.21,77,19.0012
3746.0,2012,20,3,0,1,1,28.7,32.575,61,8.9981
3747.0,2012,13,3,0,1,1,32.8,34.85,33,15.0013
3751.0,2012,6,1,0,0,1,9.02,10.605,44,19.0012
3752.0,2011,13,3,0,1,3,33.62,37.88,46,8.9981
3753.0,2012,5,2,0,1,1,24.6,28.03,83,12.998
3756.0,2011,3,2,0,1,2,22.96,26.515,73,6.0032
3762.0,2012,11,3,0,0,1,33.62,38.635,52,11.0014
3763.0,2011,4,4,0,0,1,9.84,12.12,65,11.0014
3772.0,2012,0,1,0,1,2,22.96,26.515,52,12.998
3775.0,2012,20,2,0,1,1,25.42,30.305,25,8.9981
3776.0,2012,21,3,0,1,2,27.88,12.12,69,19.9995
3783.0,2012,13,3,0,1,2,32.8,35.605,42,11.0014
3785.0,2011,3,2,0,1,3,17.22,21.21,88,35.0008
3787.0,2011,7,2,0,0,1,14.76,16.665,50,23.9994
3790.0,2012,10,4,0,1,2,12.3,15.15,56,11.0014
3798.0,2012,19,2,0,1,1,23.78,27.275,46,8.9981
3800.0,2011,12,2,0,1,1,22.96,26.515,49,23.9994
3803.0,2012,1,4,0,1,1,9.84,10.605,60,19.9995
3804.0,2012,20,2,0,1,1,27.06,31.06,36,19.9995
3806.0,2011,22,3,0,1,1,30.34,35.605,74,0
3808.0,2012,7,2,0,1,2,20.5,24.24,39,12.998
3809.0,2012,16,2,0,1,1,23.78,27.275,30,31.0009
3810.0,2012,21,1,0,1,3,13.94,15.91,87,15.0013
3814.0,2011,21,2,0,0,2,18.86,22.725,82,0
3817.0,2012,13,3,0,0,3,29.52,34.85,74,6.0032
3818.0,2012,22,1,0,1,2,22.96,26.515,56,15.0013
3826.0,2012,14,2,0,1,2,33.62,36.365,34,19.0012
3829.0,2012,8,2,0,1,1,18.04,21.97,30,12.998
3832.0,2011,8,4,0,1,1,20.5,24.24,77,6.0032
3834.0,2012,4,3,0,0,1,21.32,25,77,16.9979
3835.0,2011,5,3,0,1,1,25.42,29.545,73,19.0012
3837.0,2012,12,3,0,0,3,30.34,34.85,70,0
3843.0,2011,18,3,0,1,2,22.96,26.515,68,8.9981
3852.0,2012,23,1,0,1,1,10.66,13.635,70,7.0015
3856.0,2012,11,4,0,1,1,18.86,22.725,36,0
3860.0,2012,22,4,0,1,1,18.86,22.725,88,16.9979
3862.0,2012,9,4,0,1,1,24.6,30.305,60,6.0032
3863.0,2011,14,1,0,1,1,9.02,10.605,41,19.0012
3870.0,2011,18,1,0,1,1,11.48,15.91,28,0
3876.0,2011,4,3,0,0,1,25.42,30.305,61,0
3880.0,2012,2,1,0,1,2,12.3,15.91,93,7.0015
3890.0,2012,2,1,0,0,1,12.3,14.395,61,16.9979
3898.0,2011,15,4,0,1,1,27.06,30.305,78,12.998
3905.0,2012,1,4,0,0,1,10.66,14.395,81,6.0032
3914.0,2011,5,2,0,0,1,11.48,13.635,65,15.0013
3917.0,2012,21,4,0,1,2,13.12,16.665,66,7.0015
3920.0,2011,11,4,1,0,1,25.42,30.305,69,6.0032
3922.0,2011,13,1,0,1,1,13.94,16.665,93,11.0014
3928.0,2012,19,4,0,1,1,17.22,21.21,41,15.0013
3930.0,2011,17,3,0,1,1,35.26,38.635,39,11.0014
3934.0,2011,10,4,0,1,2,17.22,21.21,71,22.0028
3935.0,2012,23,2,0,1,3,27.06,29.545,94,15.0013
3939.0,2012,13,4,0,1,3,18.04,21.97,100,15.0013
3955.0,2011,5,2,0,1,1,13.94,17.425,81,7.0015
3958.0,2012,15,3,0,1,1,34.44,37.12,36,12.998
3959.0,2012,23,1,0,1,2,22.96,26.515,78,8.9981
3960.0,2011,3,4,0,1,1,18.04,21.97,67,15.0013
3968.0,2012,6,2,0,0,2,14.76,17.425,76,8.9981
3969.0,2012,15,3,0,1,1,33.62,36.365,34,15.0013
3970.0,2012,0,2,0,1,1,21.32,25,59,6.0032
3973.0,2011,6,3,0,0,1,26.24,28.79,84,15.0013
3974.0,2012,14,1,0,0,2,18.86,22.725,44,23.9994
3975.0,2011,14,4,0,1,2,21.32,25,52,22.0028
3981.0,2012,16,1,0,1,1,18.86,22.725,55,19.0012
3983.0,2012,11,3,0,1,2,29.52,34.09,62,8.9981
3993.0,2011,13,1,0,1,2,8.2,9.85,86,15.0013
3996.0,2011,12,1,0,1,2,8.2,9.85,37,16.9979
3997.0,2012,9,3,0,1,2,29.52,33.335,51,0
4000.0,2012,8,2,0,0,1,22.96,26.515,68,16.9979
4007.0,2012,16,1,0,0,1,16.4,20.455,37,19.9995
4010.0,2011,10,2,0,1,1,29.52,32.575,28,32.9975
4021.0,2012,3,3,0,1,1,27.88,31.82,79,0
4032.0,2011,3,1,0,1,1,4.92,6.06,50,15.0013
4034.0,2012,3,1,0,1,3,21.32,25,72,19.9995
4035.0,2012,9,2,0,0,1,22.14,25.76,49,0
4037.0,2011,10,3,0,1,1,29.52,33.335,71,19.9995
4038.0,2011,11,4,0,0,1,18.86,22.725,40,27.9993
4044.0,2011,18,3,0,1,1,27.06,30.305,83,6.0032
4047.0,2011,17,4,0,1,1,17.22,21.21,38,23.9994
4049.0,2011,1,3,0,1,1,26.24,30.305,73,11.0014
4052.0,2011,1,4,0,0,1,18.86,22.725,88,0
4054.0,2011,13,2,0,1,2,22.96,26.515,49,11.0014
4055.0,2011,0,4,0,0,1,19.68,23.485,72,0
4056.0,2011,21,3,1,0,2,30.34,34.09,62,7.0015
4058.0,2011,15,1,0,0,2,18.86,22.725,63,19.9995
4059.0,2012,21,2,0,1,3,20.5,24.24,82,11.0014
4061.0,2011,13,1,0,0,1,8.2,9.09,44,22.0028
4062.0,2011,18,3,0,1,1,29.52,32.575,45,15.0013
4067.0,2012,18,2,0,1,3,21.32,25,77,39.0007
4069.0,2012,10,3,0,0,1,25.42,31.06,50,7.0015
4075.0,2011,1,4,0,0,1,19.68,23.485,67,22.0028
4082.0,2012,11,1,0,0,2,10.66,12.88,70,12.998
4086.0,2011,12,1,0,1,1,15.58,19.695,37,0
4087.0,2011,9,2,0,0,2,24.6,28.79,78,12.998
4089.0,2011,1,3,0,1,1,26.24,29.545,78,6.0032
4093.0,2011,1,4,0,1,1,19.68,23.485,63,12.998
4097.0,2011,9,3,0,1,1,29.52,34.09,66,16.9979
4103.0,2012,14,2,0,1,1,26.24,30.305,65,12.998
4104.0,2011,8,1,0,1,1,5.74,7.575,74,8.9981
4111.0,2011,22,4,0,0,3,14.76,18.18,81,6.0032
4112.0,2011,6,1,0,0,1,5.74,8.335,63,7.0015
4117.0,2011,22,4,0,0,1,14.76,18.94,87,0
4119.0,2011,17,3,0,1,1,31.98,35.605,49,19.9995
4122.0,2011,7,2,0,1,1,18.86,22.725,88,8.9981
4124.0,2012,6,2,0,1,1,22.14,25.76,94,6.0032
4126.0,2011,22,3,0,1,1,28.7,32.575,48,0
4128.0,2012,7,1,0,1,2,9.84,14.395,65,0
4132.0,2011,20,1,0,1,1,9.02,11.365,47,11.0014
4135.0,2011,22,2,0,1,2,21.32,25,83,15.0013
4137.0,2011,5,2,0,1,1,22.14,25.76,100,0
4143.0,2011,11,1,0,1,2,9.84,11.365,93,12.998
4148.0,2011,8,2,0,1,2,27.88,31.82,61,8.9981
4150.0,2011,3,3,0,0,2,28.7,33.335,84,8.9981
4151.0,2011,9,3,0,1,2,22.14,25.76,68,11.0014
4155.0,2012,13,4,0,1,1,21.32,25,45,19.0012
4156.0,2011,14,2,0,1,3,13.94,15.91,87,15.0013
4157.0,2011,18,4,0,0,1,17.22,21.21,58,12.998
4163.0,2012,7,4,0,1,1,17.22,21.21,67,6.0032
4165.0,2012,15,3,0,1,1,32.8,35.605,36,12.998
4166.0,2011,19,2,0,1,1,25.42,28.79,83,19.0012
4167.0,2011,20,2,0,0,1,28.7,32.575,70,12.998
4169.0,2011,8,2,0,0,1,13.94,16.665,57,11.0014
4178.0,2011,19,3,0,0,1,29.52,34.85,79,11.0014
4179.0,2011,17,3,0,0,1,34.44,36.365,30,15.0013
4189.0,2011,11,3,0,1,1,32.8,35.605,41,26.0027
4190.0,2012,12,2,0,1,3,22.96,26.515,78,8.9981
4205.0,2011,9,3,0,1,1,31.98,36.365,55,32.9975
4209.0,2011,1,3,0,1,1,22.96,26.515,88,0
4212.0,2011,2,3,0,1,1,25.42,29.545,73,15.0013
4215.0,2011,3,4,0,1,1,10.66,11.365,60,19.9995
4217.0,2012,8,1,0,1,3,12.3,14.395,81,19.0012
4219.0,2012,18,4,0,1,1,16.4,20.455,24,27.9993
4222.0,2011,9,4,0,1,1,9.02,10.605,69,15.0013
4230.0,2012,4,3,0,0,2,25.42,30.305,65,11.0014
4237.0,2012,3,2,0,1,2,20.5,24.24,77,0
4248.0,2012,15,3,0,1,2,31.16,34.09,45,15.0013
4253.0,2012,7,4,0,1,2,23.78,27.275,68,22.0028
4268.0,2012,14,3,1,0,1,30.34,34.85,70,19.9995
4269.0,2012,18,4,0,1,2,20.5,24.24,72,15.0013
4279.0,2012,19,3,0,1,2,31.16,36.365,66,7.0015
4281.0,2012,19,1,0,1,3,8.2,11.365,93,6.0032
4284.0,2011,12,4,0,1,1,13.12,16.665,33,0
4287.0,2012,7,1,0,0,1,3.28,4.545,53,12.998
4290.0,2012,21,4,0,1,2,14.76,16.665,46,23.9994
4296.0,2011,9,3,0,1,1,26.24,30.305,69,6.0032
4300.0,2011,23,4,0,1,1,13.12,15.91,70,11.0014
4304.0,2011,10,2,0,0,1,31.16,35.605,58,6.0032
4305.0,2012,22,4,0,1,2,22.14,25.76,83,12.998
4310.0,2012,9,1,0,0,1,9.84,10.605,41,22.0028
4316.0,2011,15,1,0,0,2,16.4,20.455,30,19.9995
4317.0,2011,4,3,0,0,1,24.6,29.545,73,6.0032
4319.0,2011,5,3,0,1,1,28.7,32.575,65,6.0032
4320.0,2012,9,2,0,1,2,21.32,25,72,16.9979
4324.0,2011,1,4,0,0,3,13.94,15.91,87,16.9979
4327.0,2011,3,4,0,1,3,22.14,25.76,94,19.9995
4328.0,2011,2,1,0,1,1,12.3,15.15,62,6.0032
4335.0,2011,10,2,0,1,3,22.14,25.76,88,16.9979
4340.0,2012,17,4,0,1,1,16.4,20.455,20,19.9995
4341.0,2011,23,2,0,1,2,12.3,14.395,93,15.0013
4347.0,2011,8,4,0,1,1,13.12,17.425,87,0
4349.0,2012,21,2,0,1,3,26.24,29.545,78,16.9979
4353.0,2011,22,1,0,1,2,9.02,12.88,87,6.0032
4355.0,2011,1,2,0,0,1,28.7,33.335,79,6.0032
4357.0,2011,2,2,0,1,1,26.24,28.79,89,6.0032
4358.0,2011,3,2,0,1,1,18.04,21.97,54,12.998
4361.0,2012,6,2,0,0,1,21.32,25,68,11.0014
4363.0,2011,23,1,0,0,1,15.58,19.695,66,6.0032
4364.0,2012,19,2,0,1,1,27.88,31.82,83,12.998
4370.0,2011,5,3,0,1,1,27.06,31.06,74,8.9981
4374.0,2011,12,1,0,1,2,13.12,17.425,62,0
4376.0,2012,21,3,0,1,2,28.7,32.575,70,19.0012
4378.0,2012,1,3,0,1,1,27.88,31.82,79,7.0015
4379.0,2011,16,4,0,0,1,18.86,22.725,55,15.0013
4380.0,2011,23,3,0,1,1,18.04,21.97,67,15.0013
4383.0,2012,13,2,0,1,1,19.68,23.485,36,30.0026
4385.0,2012,9,3,0,1,1,23.78,27.275,68,8.9981
4387.0,2011,10,4,0,1,2,22.96,26.515,64,19.0012
4390.0,2012,14,4,0,0,1,19.68,23.485,33,12.998
